hospital,autor,es_local_guide,rating,fecha_relativa,fecha_iso,fuente,texto,respuesta_negocio,anio,ai_guess,categorias
Rivadavia,Maria Florencia Avallone,,1.0,Hace un año,2025-05-29T09:15:42Z,Google,"hay una doctora en la guardia, rubia con ojos celestes que te grita apenas te atiende de forma muy soberbia.
No podía responder a sus preguntas porque tenía la mitad de la cara para un costado, me dijo de una forma espantosa que lo que estaba haciendo era voluntario porque ninguna patología tenía ese síntoma (al menos yo no soy médico y no sabia lo que me estaba pasando porque además si fuese tan voluntario no lo estaría haciendo ni estaría perdiendo tiempo de vida en un hospital de mala muerte sin mencionar que me sentía mal)

Aclaro que me sentía mal por que  se ve que los medicos no saben que  si uno va a la guardia es porque no se siente bien.
Particularmente tengo que sentirme demasiado mal para ir a un médico porque pasan estás cosas.

Pero la cuestión es que me descompense en la calle: Unos policías me ayudaron y como no me sentía bien llamaron al same así caí en este hospital. Desconozco cómo se manejan en líneas generales, opino desde lo que me sucedió a mi, hay reseñas muy malas.

Con todo respeto doctora no se cómo te llamas porque ni siquiera te presentaste. Por médicos como vos la gente se queja del sistema de salud  del que vos misma sos parte y con motivos.
La función del médico es atender al paciente, explicar que sucede y darle un tratamiento si correspondiera. No es gritarle a quien se siente  horrible porque ni siquiera quiere estar ahí. Si lee esto doctora la justicia existe,  seguramente ni le interese pero los soberbios como usted tarda o temprano terminan pagando las consecuencias.

Está gente que no tiene las habilidades básicas para ejecutar su formación medica deberían sacarle la matrícula.",,2025,"['inappropriate_interpersonal_behavior', 'incorrect_diagnoses']",inappropriate_interpersonal_behavior; incorrect_diagnoses
Rivadavia,Alex 14BCN,,1.0,Hace 10 meses,2025-08-06T14:15:30Z,Google,"La persona de pelo castaño que atiende en otorrino. Muy mala persona atiende con muy mal humor y prácticamente de dice andate no quiero atenderte... Por los demás servicios está bien... Pero si pueden evitar otorrino en este hospital sería lo mejor.
Saludos",,2025,['inappropriate_interpersonal_behavior'],inappropriate_interpersonal_behavior
Rivadavia,Leonardo Casini,,1.0,Hace un año,2025-04-03T19:20:26Z,Google,"Mi experiencia fue muy mala. Lo único que sé del doctor es que se llama Darío. Fui porque tenía inflamada la garganta, me estaba agarrando fiebre, dolor de cabeza..y cuando tocó atenderme (no me quejo de la espera porque eso es ""normal"" en cualquier hospital) me vió así nomás la garganta, siquiera se fijó bien en el fondo que era lo que tenía que fijarse para ver qué tenía. Vio de lejos y después se fue. Cuando volvió, me dijo que era una ""pavada"", que con caramelitos que son buenos para la garganta se curan y básicamente, hablando en criollo, no me tomó en serio y me habló cómo si lo mío fuese una boludes. Aclaré que no me quejo del tiempo de espera sino que me parece una falta de respeto que después de esperar más de 2 hs me largue así nomás y sin una solución, más tratándome como si lo mío fuese una boludez y no es así. Me dijo que la ""solución"" era tomar paracetamol hasta que se me baje la fiebre y me banque el dolor de garganta por unos días hasta que se fuese solo. No puedo creer que pongan ése tipo de médicos para atender. 🤦🏼‍♂️🤦🏼‍♂️
Ahora estoy en otro hospital y estoy seguro que me va a dar un mejor diagnóstico y solución que esté sin vergüenza.",,2025,"['delays', 'inappropriate_interpersonal_behavior', 'inefficient_medical_treatment', 'incorrect_diagnoses']",delays; inappropriate_interpersonal_behavior; inefficient_medical_treatment; incorrect_diagnoses
Rivadavia,Nikita Vangeli,,1.0,Hace un año,2025-06-27T02:06:27Z,Google,"La atención fue horrible. La médica fue discriminadora y mostró una actitud fuera de tono. Mientras esperábamos con una amiga para proporcionar nuestros datos y ser incluidas en la lista, llegó esta supuesta profesional que demostró una falta total de empatía y respeto.",,2025,['inappropriate_interpersonal_behavior'],inappropriate_interpersonal_behavior
Rivadavia,fiorella ayala,,1.0,Hace 10 meses,2025-08-27T16:12:33Z,Google,"Pésima atención por parte de un masculino en admisión que le dijo que se vaya a su casa  y de los médicos también, este tipo de maltratos es inaceptable , mí madre con una gastroenteritis aguda doblada del dolor no le quisieron dar ni silla ni una camilla , le hicieron esperar horas para los resultados para salir y decirle que no tenía nada y que la irrespetuosa era ella por pedir una camilla o suero .. una falta de vocación y  empatía , hubieran estudiado otra cosa , el paciente no tiene la culpa que no le paguen correctamente su sueldo.. si tienen urgencia no vayan!!",,2025,"['delays', 'inappropriate_interpersonal_behavior', 'inefficient_medical_treatment']",delays; inappropriate_interpersonal_behavior; inefficient_medical_treatment
Rivadavia,Marialejandra Hernández,,1.0,Hace 9 meses,2025-09-24T20:11:12Z,Google,"Ni una estrella se merece… Uno va por un dolor en el pecho, le mandan tratamiento la doctora dice si el dolor persiste volve a venir y cuando uno va dice la señora que está en el turno de la mañana te dice que no te pueden atender porq fuiste el día anterior!!!!? QUE?!!?? Voy por un dolor persistente en el pecho. Qué mal servicio de verdad",,2025,"['inefficient_medical_treatment', 'inappropriate_interpersonal_behavior']",inefficient_medical_treatment; inappropriate_interpersonal_behavior
Rivadavia,Carolina N. D.,,1.0,Hace un año,2025-04-28T12:27:38Z,Google,"Quizás debió tocarme en el momento equivocado acompañar una persona en emergencia pero en Admisión ...nadie para atender, nadie respondía, incluso empleados del lugar ""desentendidos"" y nadie ""sabía"" por qué el sector de ""Admisión"" vacío por larguísimo rato. Imposible así. Descartado.",,2025,"['delays', 'inappropriate_interpersonal_behavior']",delays; inappropriate_interpersonal_behavior
Rivadavia,fede17 ok,,1.0,Hace 7 meses,2025-11-19T20:40:01Z,Google,"Un desastre, soy Argentino nacido en Capital Federal y me negaron la atención Varias veces, mientras que los que se atienden son Bolivianos, Peruanos, Paraguayos , Venezolanos, que viven en Villas y no pagan Un Impuesto, Jorge Macri Sos un desastre.",,2025,['inappropriate_interpersonal_behavior'],inappropriate_interpersonal_behavior
Rivadavia,Antonella Melina Segura,,1.0,Hace 8 meses,2025-10-15T10:37:12Z,Google,"llame al telefoto hoy 15/10 a las 7:35 por un dolor de muela para saber como trabajaba la guardia de odontología ya que vivo lejos, el que atiende no sabe nada y es un grosero, falta aprender a ser amable y darle laburo a los que si tienen ganas, no a estos que te hacen pasar un mal rato cuando estas adolorido.",,2025,['inappropriate_interpersonal_behavior'],inappropriate_interpersonal_behavior
Rivadavia,maria,,1.0,Hace 9 meses,2025-09-16T17:20:45Z,Google,Es terrible la demora para un un traumatólogo te hacen esperar horas para cuándo te llaman te sacan de encima en un minuto llegué 11 am son 14.15 aún esperando una vergüenza que preguntas te contestan mal se ofenden no están haciendo absolutamente nada dejan a la gente toda junta esperando como para q uno no se contagie lo q otros pacientes puedan tener vergüenza!!,,2025,"['delays', 'inappropriate_interpersonal_behavior']",delays; inappropriate_interpersonal_behavior
Rivadavia,Ivo sani,,1.0,Hace un año,2025-01-07T13:15:30Z,Google,"No se olviden a los médicos y enfermeros que ustedes cobran un sueldo del estado. Sino los pacientes se juntarán hacer una denuncia hasta sacarles el título. Educación, respeto y agilidad para atender. Gracias",,2025,['other'],other
Rivadavia,Marina Mallea,,1.0,Hace 2 años,2024-05-21T10:46:47Z,Google,"La guardia te hacen esperar por horas.. si tenés la suerte que te atiendan te manda a casa sin una respuesta clara.
Mi madre la diagnósticaron cáncer
No la querían dejar internada la mandaron a casa a morir se tuvo que hacer quilombo para que mi madre tenga un lugar para poder tratarse
Internada : las enfermeras la apuraban mi madre a bañarse de mala gana , una ves se cayó se lastimo el pie ella estaba con un cancer en en la panza al final murió mi madre dieron muchas vueltas para hacer la quimio dijieron que el cáncer avanzó se desimino por el cuerpo que no se podía hacer nada
Cuiden sus familiares..",,2024,"['delays', 'incorrect_diagnoses', 'inefficient_medical_treatment', 'inappropriate_interpersonal_behavior']",delays; incorrect_diagnoses; inefficient_medical_treatment; inappropriate_interpersonal_behavior
Rivadavia,Florencia Ortiz,,1.0,Hace un año,2025-02-18T17:00:31Z,Google,"Horrible hospital, nadie te guía nadie te dice nada ni ellos mismos saben, consultando a seguridad , enfermeros, personal de limpieza Fuy por un electrocefalograma para mí nena de dos años el maltrato de la señora que hace el estudio es increíble me iso que apague el celular y que se lo muestre porque si no el estudio no me lo iba hacer!!! Una desubicada total tendría que sacar al personal así.",,2025,['inappropriate_interpersonal_behavior'],inappropriate_interpersonal_behavior
Rivadavia,JRzeta M,,1.0,Hace un año,2024-09-13T13:37:59Z,Google,"Desde las 8am que estoy esperando a que me atiendan y nada, ya son las 11 del medio día y NADA! Parece que esperan a que se llene para empezar a atender.",,2024,['delays'],delays
Rivadavia,Fabiana Dos Santos,,1.0,Fecha de edición: Hace un año,2024-05-06T17:42:48Z,Google,"No respetan los derechos de los padres que quieren estar presentes cuando les van suministrar las vacunas a los bebés. No permitan que le nieguen, es un DERECHO, la compañía de ambos progenitores hace que sea más llevadero ese momento. La enfermera no tiene empatia, no es la primera vez que atiende ella y la verdad no tiene vocación,  yo estaba muy pendiente de mi hija por por eso se me pasó preguntarle su nombre para dar mi queja. PAPIS RECUERDEN AMBOS PROGENITORES PUEDEN INGRESAR AL VACUNATORIO ES UN DERECHO Y DEBEMOS HACER QUE SE CUMPLA",,2024,['inappropriate_interpersonal_behavior'],inappropriate_interpersonal_behavior
Rivadavia,Hermes Quintero,,1.0,Hace 7 meses,2025-11-28T10:44:38Z,Google,El hospital esta mal señalizado y el personal es muy grosero,,2025,"['bad_infrastructure', 'inappropriate_interpersonal_behavior']",bad_infrastructure; inappropriate_interpersonal_behavior
Rivadavia,gabriel alsina vaca,,1.0,Hace 8 meses,2025-10-02T23:29:50Z,Google,"Desastre es una palabra hermosa... una vergüenza los profesionales de las guardias, de Médico solo los ambo.... 4 horas de espera y jamás nos atendieron",,2025,"['delays', 'inappropriate_interpersonal_behavior']",delays; inappropriate_interpersonal_behavior
Rivadavia,Alejandro,,1.0,Fecha de edición: Hace 2 años,2023-11-28T13:14:55Z,Google,"Hoy tenía turno a las 8;30 para una endoscopia  en gastroenterólogia, fui el segundo en llegar a las 6 am. Luego vinieron 20 personas y todavía no me atendieron.... Son las 10:15 y hubo gente que se coló .La verdad una falta de respeto todo acá.Encima se justifican diciendo que es por orden de llegada. Sin palabras....",,2023,['delays'],delays
Rivadavia,Diego Espinola,,1.0,Hace 8 meses,2025-10-09T19:10:35Z,Google,"Pesimo, vas a la guardia y te dicen que vayas al otro dia",,2025,['delays'],delays
Rivadavia,Dalma Saavedra,,1.0,Hace un año,2024-12-11T15:05:55Z,Google,"El peor hospital que pise en mi vida. Me atendieron después de 2 hs siendo prácticamente la primera en llegar y además teniendo turno. Super desorganizados hasta para confirmar el turno, se olvidaron de darme un planilla y después de las 2 hs me dijeron que no me podían atender porque me faltaba esa planilla con mi orden y la tuve que ir a buscar, todo un lío. Nunca más piso este hospital, la atención pésima. Horrible. PARA NADA RECOMENDADO, PERDIDA DE TIEMPO Y UN ASC9 LA ATENCIÓN.",,2024,"['delays', 'bad_infrastructure']",delays; bad_infrastructure
Rivadavia,India Abregu,,1.0,Hace 9 meses,2025-10-02T00:26:51Z,Google,"Tenía un problema respiratorio y no me quisieron atender, me tuve que ir a otro lugar de donde acabo de volver por qué me internron.Si me vieran atendido yo estaría hace 4 días en mi casa.",,2025,"['inefficient_medical_treatment', 'inappropriate_interpersonal_behavior']",inefficient_medical_treatment; inappropriate_interpersonal_behavior
Rivadavia,Flor Tula,,1.0,Hace 2 años,2023-08-12T14:55:14Z,Google,"Ayer en la madrugada del 12 de agosto a las 1.40 aprox de la mañana fuimos con mi hermano con un dolor en la rodilla que no podía caminar prácticamente, sintiéndola floja, con un puntazo, después de haber estado 3.30hs en el Velez sarfiel, irnos de ahí pq no nos atendían, ir al Fernández y que no nos atiendan tampoco pq los traumatólogos estaban en una operación vinimos a acá. La recepcionista una amorosa, nos atendió muy bien. Pasamos rapidísimo para que nos atienda una basura humana, el doctor ARIEL CALVO M.N 171012 M.P 339380si así se lo puede llamar pq para qué estudió tantos años si iba a maltratar así a las personas, estaba dormido lo cual está muy bien pq seguro está hace horas así, le empezó a hacer preguntas básicas sin casi modular, cuando le pregunto que le pasaba mi hermano le dijo que tenía un dolor en la rodilla pq se cayó el domingo jugando al fútbol a lo cual este desagradable le dijo que era un desubicado, que había una chica al lado con convulsionandes y que el va a las 2 de la mañana por algo que le pasó el domingo, y yo le dije pero ayer empezó a sentirte así, estamos desde las 9 de la noche dando vueltas (nosotros estábamos cagados de frío, habiendo trabajando hace 10 horas y sin comer y con ese dolor que no podía caminar), desde ahí no le hablo más prácticamente, le hizo unas preguntas así por arriba y ATENCIÓN: LE DIAGNÓSTICO ROTURA DE LIGAMENTOS Y ALGO MAS SIN SIQUIERA MIRARLO, TOCARLO, NI HACERLO PARAR NI HACERLE RAYOS NI RESONANCIA, LE DIJO QUE ERA PARA OPERAR S I N T O C A R L O N I M I R A R L O !!! No le dió ni un analgésico, no lo hizo ni parar de la silla, firmo eso de mala gana diciendo que ahí no había para resonancia, que esa orden no servía igual para nada, le dijo los montos de la resonancia como verduguiandolo, que hay turno a muchos meses, que tiene que llenar un montón de cosas y no sé cuántas cosas totalmente innecesarias. Nos fuimos al borde del llanto de la impotencia de este basura, nos dejó sin palabras. un criminal prácticamente, como si quisiéramos estar en una guardia siendo atendidos por alguien así a las 2 de la mañana, como si el por ser médico puede estar cansando nada más. Jamás sufrimos una violencia así, vamos a denunciarlo el lunes mismo. No se dejen atender por este basura. DIAGNÓSTICO una operación sin si quiera hacer parar, una vergüenza que un profesional entre mil comillas actúe así sea a la hora que sea, los dolores no tienen horario y también tenemos obligaciones fuimos cuando pudimos y cuando tenía dolor, un basura que le dice que juega al fútbol y le dice livianamemte a un chico de 21 años que lo tienen  que operar.",,2023,"['incorrect_diagnoses', 'delays', 'inappropriate_interpersonal_behavior']",incorrect_diagnoses; delays; inappropriate_interpersonal_behavior
Rivadavia,creaaccion digital,,1.0,Hace 2 años,2023-09-27T01:17:23Z,Google,"Estoy en la guardia desde las 20 hs . En una hora no llamaron a nadie. Había una señora que estaba desde las 14 hs y se fue porque no podía estar más dando vueltas .
Son 7 consultorios atienden en 3  . En la recepción son 4 charlando .
En el baño las canillas no tienen agua ni jabón . UN DESASTRE . HORRIBLE TODO LA VERDAD ME PUEDO MORIR ACA ESPERANDO",,2023,"['delays', 'bad_infrastructure']",delays; bad_infrastructure
Rivadavia,Binnie Lee,,1.0,Hace 3 años,2023-04-27T15:52:38Z,Google,"La otra vez q fui al este desastre de hospital fui a q me hagan una ecografía, el dia 25/04/23, mi turno era a las 8:30 y me atendieron a las 12:00 DEL MEDIO DIA, ESE DIA TENIA CLASES Y ESTABA INSISTIENDI EN Q ME ATIENDAN Y ME DECIAN Q ESPERE ME TRATABAN PARA EL 0RT0, encima para la ecografía ginecológica tuve q tomar a las 8 un litro de agua y estaba aguantando las ganas de ir al baño desde las 9 en punto hasta las 12, y las doctoras diciendo ""no podemos atenderla xq no me funciona la maquina"" y se fue a otro lado a boludear, si mejoraran la atención le daria al menos 4 estrellas. Lo unico q rescato de este hospital es q algunos (muy pocos) doctores son copados, literal, lo unico bueno, x eso una estrella si no nada vayanse a la mrd",,2023,"['delays', 'bad_infrastructure', 'inappropriate_interpersonal_behavior']",delays; bad_infrastructure; inappropriate_interpersonal_behavior
Rivadavia,Guillermo Contreras,,1.0,Hace 3 años,2023-03-27T05:25:50Z,Google,"Mi padre falleció hace casi dos años en este hospital y recién siento que puedo comentar la terrible experiencia que sufrió él como paciente, y nosotros como familiares. Mi padre fue desatendido desde un principio en la guardia médica de este hospital, lo tuvieron más de 7 horas a la intemperie con resultado covid+ e infiltrados pulmonares bilaterales. No le brindaron la atención mínima ni el protocolo correspondiente. Mi padre estuvo sin oxigenación. Luego, conociendo la patología de base y los protocolos correspondientes no le dieron corticoides sino pasados dos días de internación; al no responder a los corticoides aplicados tardíamente, hicieron lo más fácil que fue sacárselo de encima y enviarlo a terapia intensiva.

En terapia intensiva el maltrato fue aún peor. Estando aún vivo y consciente, me indicó que no lo higienizaban o lo higienizaban de mala forma. Los médicos de terapia lo peor que puede haber, el Dr. Luciano (no recuerdo el apellido) al yo consultarle sobre parámetros como creatinina, saturación de oxígeno y más, me cuestionó: ""¿Vos sos médico?"", le respondo: ""sí"", me replica él: ""ahhh bueno, pasá y atendelo vos a tu viejo"".. hace una pausa y prosigue: ""ahhh no, jajajaja, verdad que no podés"" (con risa irónica). Luego, el mismo Dr. Luciano, me llamó para darme parte médico y me indica: a tu padre comenzaron a fallarle los riñones, no te extrañes si te llamo para decirte que está muerto (tal cual sus palabras, sin ningún tipo de contención ni tacto).

La médica que atendía (o atiende) los domingos durante el día, aborrecible también. Le indiqué que quizás podríamos intentar algún protocolo que estaban aplicando en otros países, me respondió: ""bueno.. agarralo a tu viejo y llevátelo a alguno de esos países"".. los médicos de terapia no sabían ni qué estaban aplicándole al mi viejo, cada vez que daban un parte médico decían algo distinto, desconocían la medicación y los estudios que supuestamente habían realizado o iban a realizarle. Un desastre total.

Espero que nadie tenga que caer en la terapia de este hospital de terror, una desgracia que los últimos días de una persona sean con estas personas desagradables.",,2023,"['delays', 'inefficient_medical_treatment', 'inappropriate_interpersonal_behavior', 'bad_infrastructure']",delays; inefficient_medical_treatment; inappropriate_interpersonal_behavior; bad_infrastructure
Rivadavia,Leo Esteche,,1.0,Hace un año,2024-08-15T12:59:16Z,Google,"Pésimo por donde lo veas, no atienden, y si atienden es porque tuviste que esperar más de 4 hs. Para los turnos te hacen venir 30 min con anticipación para que esperes 2hs a que te atiendan. El personal hace lo que quiere y trata como quiere, nadie supervisa la labor. EL HOSPITAL PÚBLICO NO FUNCIONA.",,2024,"['delays', 'inappropriate_interpersonal_behavior']",delays; inappropriate_interpersonal_behavior
Rivadavia,Laura Ríos,,1.0,Hace 3 años,2023-02-22T15:49:22Z,Google,Por la guardia no lo recomiendo. Atienden rápido y mal ponen a estudiantes Pat atención. Si no se te está saliendo un hueso perforado con sangre para afuera no te dan bola. Te mandan a sacar turno. Yo fui con un dolor de codo por una caída y con el hueso del codo sobresalido o dislocado y me dijeron que primero se me salió el hueso de lugar luego de la placa como la sacaron mal me dijo q era hinchazón… q saqué un turno para consultorio externo. No puedo apoyar el codo en ninguna superficie. Así que a esperar el turnito.,,2023,"['incorrect_diagnoses', 'delays', 'inappropriate_interpersonal_behavior', 'inefficient_medical_treatment']",incorrect_diagnoses; delays; inappropriate_interpersonal_behavior; inefficient_medical_treatment
Rivadavia,Alfredo Govoni,,1.0,Hace 2 años,2024-02-28T00:32:07Z,Google,"La guardia es denigrante.
No te quieren atender.Mi hijo fué por un dolor de garganta  no lo atendieron que regresara hoy para hacer isopado  y estaba cerrado el centro febril y en guardia le dicen que no hay otorrino.
Para que está la guardia?? No sirve para nada ,para que tanta obra si no te atienden.
Hay que echarlos y traer gente que tenga ganas de trabajar.La salud pública es lamentable recorra los hospitales.Sr Macri",,2024,['delays'],delays
Rivadavia,Ceci Vega,,1.0,Hace un año,2024-11-20T18:26:28Z,Google,"Pésima atención por parte de la admisión, hace 35 minutos que no hay nadie y mucha gente esperando. El que atiende es un señor con lentes , alto y canoso apurado por sacarse la gente de encima. Una vergüenza",,2024,"['delays', 'inappropriate_interpersonal_behavior']",delays; inappropriate_interpersonal_behavior
Rivadavia,Raul Briceno,,1.0,Hace un año,2025-01-21T16:14:13Z,Google,Guardia externa.:Te tratan de la peor forma. Desde la admisión en adelante. Muy mal. Los pacientes vamos buscando ayuda. No a recibir maltrato,,2025,['inappropriate_interpersonal_behavior'],inappropriate_interpersonal_behavior
Rivadavia,Daniel Fbid,,1.0,Hace 2 años,2023-10-25T13:17:28Z,Google,"Acompañé a mi señora que tiene Pami a la guardia del Sábado 14/10/23 a las 2 de la mañana, por la entrada nueva del hospital; nos atendió en recepción la señora Paulina con muy mala predisposición, no quiso derivar la atención, aún diciéndole que había tenido problemas de visión. Solo quería que le tomen la presión sanguínea y que podría ser un problema neurológico. Aduce que no tenian aparatología, que debía ir a una Farmacia (¡¡a esa hora!!) Una vergüenza...muy mala atención en un momento difícil de esa hora del día.",,2023,"['inappropriate_interpersonal_behavior', 'bad_infrastructure']",inappropriate_interpersonal_behavior; bad_infrastructure
Rivadavia,Lourdes Velazquez,,1.0,Hace un año,2024-10-08T14:31:00Z,Google,"Una mierda la atención de la guardia, por más que vayas casi muriendo por el dolor te digan que no es tan grave y que deben sacar turno, lo peor que los turnos te lo dan después de dos meses. Una vergüenza el hospital público y el personal del mismo.",,2024,"['delays', 'inappropriate_interpersonal_behavior']",delays; inappropriate_interpersonal_behavior
Rivadavia,Noelia Monzon,,1.0,Hace un año,2024-10-22T13:22:58Z,Google,"Solo quiero dejar mi experiencia del día de hoy con laboratorio,las dos señoras que dan turno y entregan resultados una pésima atención,maleducadas y mal habladas,se hablan entre una y otra como si uno no estuviera ahí,una falta de respeto total! Entiendo que debe ser un laburo difícil pero no les da derecho a creerse superior y tratar mal a la gente!!!",,2024,['inappropriate_interpersonal_behavior'],inappropriate_interpersonal_behavior
Rivadavia,Javo,,1.0,Hace un año,2024-11-24T22:45:05Z,Google,"La verdad un desastre 7 consultorios y solo sale el mismo médico del mismo consultorio hace más de 40min que no llaman,cuando llegue pedí una silla de ruedas y me dan una silla blanca de plástico arriba de una estructura de metal con 2 ruedas pinchadas, luego de casi 4 horas nos llaman y en 5 min salen sin saber que tiene porque no hay para hacer una ecografía,un desastre nos atendieron porque varios empezamos a hacer quilombo sino seguiríamos ahí",,2024,"['delays', 'bad_infrastructure']",delays; bad_infrastructure
Rivadavia,Jonathan Barbero,,1.0,Hace 11 meses,2025-07-17T03:27:52Z,Google,"Consulta en la guardia atienden osea hay otorrino , x ej , xq una fui con algo q tenia en el ojo y no me quisieron atender",,2025,['inappropriate_interpersonal_behavior'],inappropriate_interpersonal_behavior
Rivadavia,Alejandra Korn Man,,1.0,Hace 3 años,2023-02-20T11:26:32Z,Google,"Fui a la guardia por un problema psicológico, trabajé toda la noche acompañada de constantes ataques de pánico y pensamientos peor que negativos y cuando me atendió la secretaria de la guardia le comenté que no me sentía cómoda diciendo qué me estaba pasando con tanta gente esperando, la respuesta fue que todos los pacientes que vienen dicen el por qué vienen. Soy una persona con ansiedad social diagnosticada y me pareció una falta de respeto a la privacidad mía, me veía a través de la ventanilla a punto de colapsar y sólo me dijo que espere y que tenga paciencia como si fuera un dolor muscular más.
La salud mental es tan importante como la física y pareciera que ésta gente se olvida de eso constantemente. No vendría a la guardia psicológica si estuviera bien, o si no estuviese a punto de una crisis psicológica, aprendamos por favor a ser empáticos y no desvaler ni obligar a un paciente psicológico a decirle todo a un secretario si no se siente cómodo al respecto (sin contar que al no verle la cara a la persona me sentí todavía peor teniendo que hablar, por un tema de desconocimiento social.)",,2023,['inappropriate_interpersonal_behavior'],inappropriate_interpersonal_behavior
Rivadavia,Omar Alejandro Falcón,,1.0,Hace un año,2025-05-22T16:25:01Z,Google,"Llegamos a las 11:00 pm nos atendieron a las 2 de la madrugada, hicimos la placa, y nunca más nos volvieron a llamar un desastre la atención a las 8:00 de la mañana tuvimos que ir a otro lugar por urgencias.",,2025,"['delays', 'inefficient_medical_treatment']",delays; inefficient_medical_treatment
Rivadavia,Gabriela Villalba,,1.0,Hace un año,2025-01-09T15:28:46Z,Google,"Vine y quise sacar turno para  ginecología y me mandaron directamente con la doctora, me tuvieron 4 horas sentada como una idiota y cuando me acerco a preguntar a la doctora me dijo que ya no podía atender no se que cosa, me atendió una señora de pelo rojo, horrible la atención",,2025,"['delays', 'inappropriate_interpersonal_behavior']",delays; inappropriate_interpersonal_behavior
Rivadavia,Carlos Ferreira,,1.0,Hace un año,2025-03-11T04:16:48Z,Google,No se describir la atención porque mo esposa no fue atendida. llegó con dolor en el pecho e informando en recepción ya que tiene un antecedente  cardíaco. ni la tensión le tomaron.,,2025,"['delays', 'inefficient_medical_treatment']",delays; inefficient_medical_treatment
Rivadavia,Emnie Fagundez Muller,,1.0,Hace un año,2024-08-25T18:18:49Z,Google,"Terrible. Como no le cae el ministerio de salud. Con razón nunca se consigue turno, si es que no te atienden. Más de 2hs en la guardia y no salen a darte la cara. Abarrotado de gente necesitando atención en salud, y hasta la recepcionista se desapareció y es un hospital abandonado.",,2024,"['delays', 'bad_infrastructure', 'inappropriate_interpersonal_behavior']",delays; bad_infrastructure; inappropriate_interpersonal_behavior
Rivadavia,Claudia Colman,,1.0,Hace 2 años,2023-11-15T06:27:18Z,Google,"Una vergüenza. No sé qué está pasando. Si son los profesionales o hay otra cosa de por medio. Pero no puede ser tan pésima la atencion, las prioridades. La falta de insumos, de máquinas y profesionales. Es horrible y angustiante  como esta nuestra salud pública. Siempre se hablo de falta de insumos etc. Pero antes por lo menos te atendían y valía la pena. Ahora horas esperando para nada. HAGAN ALGOO!!",,2023,"['delays', 'bad_infrastructure']",delays; bad_infrastructure
Rivadavia,andrea r,,1.0,Hace 2 años,2024-06-21T04:01:08Z,Google,Fui porque necesito un comprobante y fue horrible experiencia de atención como sin escucha y robotica y de parte de la empleada administrativa del dia 20 de junio a las 10horas un TOTAL DESASTRE de desgano que fue visibilizado por otra señora mas que opinaba igual. Una tipica empleada administrativa maltratadora que ni deberia estar alli! DEBERIAN ECHARLA.,,2024,['inappropriate_interpersonal_behavior'],inappropriate_interpersonal_behavior
Rivadavia,AnaMa Ba,,1.0,Hace un año,2024-08-14T00:21:28Z,Google,"Hoy 18:30 fui a la Guardia por haber sufrido un traumatismo y me responden que el traumátologo de guardia hacía 2 hs que estaba en quirófano operando y  no sabían a qué hora salía. INCREÍBLE: EL MÉDICO  DE GUARDIA COBRA POR HACER GUARDIA  Y NO DEBE MOVERSE DE AHÍ Y EL CIRUJANO ES QUIEN DEBE OPERAR. Mas improvisación que en un almacén de barrio!!! PONETE EL CARGO JORGE MACRI, CON RODRIGUEZ  LARRETA NO PASABAN ESTAS COSAS",,2024,['delays'],delays
Rivadavia,nicolas gonzalez,,1.0,Hace 2 años,2023-12-11T11:58:47Z,Google,"Todo el personal, hombre y mujer, desde que ingresar hasta todos los que pertenecen a cada pabellón, MUY INCAPACITADOS, INCOMPETENTES, SIN EXPERIENCIA, SIN PROFESIONALISMO, SIN EMPATÍA, SIN HUMANIDAD. Son una verdadera vergüenza para la salud pública, pero pretenden tener un sueldo mejor cuando no tienen CAPACIDAD ni trabajan para ganar un sueldo como corresponde. Una verdadera vergüenza y pena me dan.",,2023,['other'],other
Rivadavia,Yuyo Grinberg,,1.0,Hace 3 años,2023-01-16T16:02:16Z,Google,"El Dr. ROBERTO JORGE ARTURI que trabaja en este hospital me maltrató, me habló con total falta de respeto, me negó la atención en una teleconsulta, no me quiso dar derivaciones ni estudios de sangre haciéndome perder mi tiempo dsp de 1 mes de espera, obligándome ahora a esperar otra vez a un nuevo turno con otro médico, teniendo yo una enfermedad crónica que está reflejada en mi historia clínica, a la que tmb se negó a acceder. La mala atención de este médico constituye directamente la gravísima negación de acceso a la salud a una persona con enfermedades crónicas. Es una vergüenza y un peligro que una persona con este nivel de prepotencia, maltrato y tan pocas ganas de hacer su trabajo tenga una matrícula médica con la suma responsabilidad que esto implica y esté ejerciendo impunemente en hospitales públicos y privados. Realmente espero que haya algún tipo de supervisión y que no se deje pasar por alto una incompetencia de este nivel.",,2023,"['delays', 'inappropriate_interpersonal_behavior', 'inefficient_medical_treatment']",delays; inappropriate_interpersonal_behavior; inefficient_medical_treatment
Rivadavia,Flor Mar Medina,,1.0,Hace 3 años,2023-06-10T00:14:02Z,Google,Hoy. 18 hs. Gente en espera desde la **11 de la mañana**. Una señora tirada en el piso del dolor: vomitando. En 2 horas no llamaron **a nadie**. Llamamos a la policía para que atendieran a esa mujer. La atendieron. El resto igual. VERGÜENZA,,2023,['delays'],delays
