hospital,autor,es_local_guide,rating,fecha_relativa,fecha_iso,fuente,texto,respuesta_negocio,anio
Rivadavia,fiorella ayala,,1.0,Hace 10 meses,2025-08-27T16:12:33Z,Google,"Pésima atención por parte de un masculino en admisión que le dijo que se vaya a su casa  y de los médicos también, este tipo de maltratos es inaceptable , mí madre con una gastroenteritis aguda doblada del dolor no le quisieron dar ni silla ni una camilla , le hicieron esperar horas para los resultados para salir y decirle que no tenía nada y que la irrespetuosa era ella por pedir una camilla o suero .. una falta de vocación y  empatía , hubieran estudiado otra cosa , el paciente no tiene la culpa que no le paguen correctamente su sueldo.. si tienen urgencia no vayan!!",,2025
Rivadavia,Eve 22Capde,,2.0,Hace un año,2025-04-10T16:49:42Z,Google,"En el día de la fecha 10/4 fui a tenderme x guardia,a menos de 48hs de una cirugía de oído,El motivo de consulta era deshidratacion por vomitos y no tolerancia a la medicación diaria(antiarritmico).Además de no querer atenderme y mandarme al Clínicas,después la medica que nunca dio su nombre,me dijo ""si te sentiste mal no vas discutir, siéntate y espera que cuando pueda te atenderemos"".
Estoy vendada,sin estabilidad, y me operaron. Ahí mismo!! Una lástima que no me dio su nombre para escrachar la falta de empatia y ética médica que tuvo.
Fui al hospital tornu y me atendieron.La falla humana esta a simple vista.",,2025
Rivadavia,Marialejandra Hernández,,1.0,Hace 9 meses,2025-09-24T20:11:12Z,Google,"Ni una estrella se merece… Uno va por un dolor en el pecho, le mandan tratamiento la doctora dice si el dolor persiste volve a venir y cuando uno va dice la señora que está en el turno de la mañana te dice que no te pueden atender porq fuiste el día anterior!!!!? QUE?!!?? Voy por un dolor persistente en el pecho. Qué mal servicio de verdad",,2025
Rivadavia,Carolina N. D.,,1.0,Hace un año,2025-04-28T12:27:38Z,Google,"Quizás debió tocarme en el momento equivocado acompañar una persona en emergencia pero en Admisión ...nadie para atender, nadie respondía, incluso empleados del lugar ""desentendidos"" y nadie ""sabía"" por qué el sector de ""Admisión"" vacío por larguísimo rato. Imposible así. Descartado.",,2025
Rivadavia,Karen Arrúa,,5.0,Hace un año,2025-03-13T01:44:35Z,Google,"Llegué con mí mamá en muy mal estado por intoxicación medicamentosa para salud mental. Veníamos del Hospital de Ezeiza, lugar en donde no contaban con personal especializado de guardia. Antes, fui al Moyano, pero de la cantidad de mujeres drogadas en la entrada (que se me tiraron encima del auto) no pude ingresar. Terminé yendo al Hospital Rivadavia y no me equivoqué en mí elección.

Me encontré con un equipo de Salud Mental que estuvo a la altura de las circunstancias, trabajando en conjunto con el área de Clínica Médica y Enfermería para estabilizarla. Luego de 15 días de internación (y una noche en UTI) mí mamá pudo salir adelante; sin secula alguna.

Destaco el humanismo y la excelente atención de todo el equipo de salud. La trataron con profesionalismo y respeto en todo momento. Cada vez que tuve que dejar el hospital para trabajar, a mí regreso, me encontraba con mí mamá peinada por las enfermeras y en buen estado de atención.

Si tienen algún familiar con un problema de salud mental agudo, no duden en recurrir a la guardia de este hospital.",,2025
Rivadavia,miguela sanabria,,5.0,Hace 7 meses,2025-11-18T20:42:16Z,Google,Excelente atención en guardia muchísimas gracias por la empatía y atención de la doctora candelaria Ruiz iribarner que me ayudó con mi urgencia,,2025
Rivadavia,Diana Canelo,,5.0,Hace 11 meses,2025-07-11T02:09:21Z,Google,"Excelente atención por guardia, hacen todos los estudios necesarios para descartar patologías. Atienden rápido y con amabilidad",,2025
Rivadavia,Sergio Cejas,,5.0,Hace un año,2024-09-25T12:32:58Z,Google,"Me atendieron el sábado 21/09 en la guardia. EXCELENTE la atención, me hicieron ecografía, análisis y rayos por un fuerte dolor de cintura para despejar dudas y me dieron un calamante, era un tema lumbar.  El problema comenzó el lunes para pedir turno telefónico al 147 , sigo intentando, me atienden y me dicen que no hay sistema. MALÍSIMO  el sistema de reservas de turnos hoy es el tercer día que intento conseguir  en traumatología.",,2024
Rivadavia,fede17 ok,,1.0,Hace 7 meses,2025-11-19T20:40:01Z,Google,"Un desastre, soy Argentino nacido en Capital Federal y me negaron la atención Varias veces, mientras que los que se atienden son Bolivianos, Peruanos, Paraguayos , Venezolanos, que viven en Villas y no pagan Un Impuesto, Jorge Macri Sos un desastre.",,2025
Rivadavia,Subterraneo Musica (Tialeoprensa),,5.0,Hace 2 años,2024-05-04T13:13:01Z,Google,Estoy internada por operación de vesícula ..rsde maestranza a la directora .ni hablar de enfermeras y cirujano.todoooo.limpuo ATENCION DE PRIMERA CALIDAD .    VOCAVION DE SERVICIO.  Gracias .....,,2024
Rivadavia,Antonella Melina Segura,,1.0,Hace 8 meses,2025-10-15T10:37:12Z,Google,"llame al telefoto hoy 15/10 a las 7:35 por un dolor de muela para saber como trabajaba la guardia de odontología ya que vivo lejos, el que atiende no sabe nada y es un grosero, falta aprender a ser amable y darle laburo a los que si tienen ganas, no a estos que te hacen pasar un mal rato cuando estas adolorido.",,2025
Rivadavia,maria,,1.0,Hace 9 meses,2025-09-16T17:20:45Z,Google,Es terrible la demora para un un traumatólogo te hacen esperar horas para cuándo te llaman te sacan de encima en un minuto llegué 11 am son 14.15 aún esperando una vergüenza que preguntas te contestan mal se ofenden no están haciendo absolutamente nada dejan a la gente toda junta esperando como para q uno no se contagie lo q otros pacientes puedan tener vergüenza!!,,2025
Rivadavia,Karina Altamirano,,2.0,Hace un año,2025-05-05T18:29:09Z,Google,Las enfermeras de la parte clínica hombres son un desastre!! Solo una señora es la que es enfermera de vocacion. El resto se creen mas que los Doctores te tratan mal. Están en un cuartito acobachadas riéndose dejando a los pacientes a la deriva después dicen ahii me olvide,,2025
Rivadavia,Estoico,,4.0,Hace 11 meses,2025-07-10T08:39:55Z,Google,"Tremendo hospital. Médicos de excelencia! Los que se quejan siempre son los mismos que quieren ser internados en UTI por un resfrio, el típico niño con traumas de abandono.",,2025
Rivadavia,Belén Zambrano,,5.0,Hace 11 meses,2025-07-28T14:27:04Z,Google,"Excelente atención ante situaciones de emergencia. Estaba con el pecho muy cerrado y la atención fue pronta, dinámica y acertada. Recomiendo ampliamente. Gracias 🙏",,2025
Rivadavia,Noemi Ledesma,,5.0,Hace un año,2024-08-20T17:57:51Z,Google,"El día 18/08/2024 13 y 30' hs  me fuí a atender en la guardia del hospital;la persona d recepción deja bastante q desear en su trato hacía las personas sería maravilloso q si está disconforme con su puesto d trabajo deje vacante dicho puesto para alguien q necesite el trabajo realmente y este preparada para tratar con el público! La atención d los médicos excelente me sacó el sombrero la empatía y buen trato magistral felicitaciones para ellos me quedo con eso q realmente fué lo q me sirvió y a lo q fuí! La demora no fue mucha,la atención muy organizada el lugar muy limpio! Ojalá todos nuestros hospitales públicos puedan brindar esté servicio!",,2024
Rivadavia,Ivo sani,,1.0,Hace un año,2025-01-07T13:15:30Z,Google,"No se olviden a los médicos y enfermeros que ustedes cobran un sueldo del estado. Sino los pacientes se juntarán hacer una denuncia hasta sacarles el título. Educación, respeto y agilidad para atender. Gracias",,2025
Rivadavia,Marina Mallea,,1.0,Hace 2 años,2024-05-21T10:46:47Z,Google,"La guardia te hacen esperar por horas.. si tenés la suerte que te atiendan te manda a casa sin una respuesta clara.
Mi madre la diagnósticaron cáncer
No la querían dejar internada la mandaron a casa a morir se tuvo que hacer quilombo para que mi madre tenga un lugar para poder tratarse
Internada : las enfermeras la apuraban mi madre a bañarse de mala gana , una ves se cayó se lastimo el pie ella estaba con un cancer en en la panza al final murió mi madre dieron muchas vueltas para hacer la quimio dijieron que el cáncer avanzó se desimino por el cuerpo que no se podía hacer nada
Cuiden sus familiares..",,2024
Rivadavia,Sofia Bassignana,,5.0,Hace 10 meses,2025-08-25T02:43:41Z,Google,"Excelente atención, acudí en un estado de malestar terrible y todo el personal le puso el tiempo y la dedicación necesarios para darme respuestas. Excelentes profesionales y grupo humano. Una de las mejores guardias.",,2025
Rivadavia,Florencia Ortiz,,1.0,Hace un año,2025-02-18T17:00:31Z,Google,"Horrible hospital, nadie te guía nadie te dice nada ni ellos mismos saben, consultando a seguridad , enfermeros, personal de limpieza Fuy por un electrocefalograma para mí nena de dos años el maltrato de la señora que hace el estudio es increíble me iso que apague el celular y que se lo muestre porque si no el estudio no me lo iba hacer!!! Una desubicada total tendría que sacar al personal así.",,2025
Rivadavia,JRzeta M,,1.0,Hace un año,2024-09-13T13:37:59Z,Google,"Desde las 8am que estoy esperando a que me atiendan y nada, ya son las 11 del medio día y NADA! Parece que esperan a que se llene para empezar a atender.",,2024
Rivadavia,Javier Petrosi,,5.0,Hace un año,2025-02-05T04:31:22Z,Google,"Quiero felicitar, su atención empezando por la guardia y su internación, estoy internado hace dos semanas por un drenaje de percutanio exelente los cirujanos Pablo y gisella y las dos enfermeras del turno noche siempre  presentándose con sus nombres Romina Aldana romero y Karina Gutiérrez y su profesionalismo, siempre con buena onda y atenta a cada situación , realmente nada q invidiarles a un hospital privado desde ya muchas Gracias. Lo Recomiendo como uno de los mejores hospitales públicos",,2025
Rivadavia,Fabiana Dos Santos,,1.0,Fecha de edición: Hace un año,2024-05-06T17:42:48Z,Google,"No respetan los derechos de los padres que quieren estar presentes cuando les van suministrar las vacunas a los bebés. No permitan que le nieguen, es un DERECHO, la compañía de ambos progenitores hace que sea más llevadero ese momento. La enfermera no tiene empatia, no es la primera vez que atiende ella y la verdad no tiene vocación,  yo estaba muy pendiente de mi hija por por eso se me pasó preguntarle su nombre para dar mi queja. PAPIS RECUERDEN AMBOS PROGENITORES PUEDEN INGRESAR AL VACUNATORIO ES UN DERECHO Y DEBEMOS HACER QUE SE CUMPLA",,2024
Rivadavia,Hermes Quintero,,1.0,Hace 7 meses,2025-11-28T10:44:38Z,Google,El hospital esta mal señalizado y el personal es muy grosero,,2025
Rivadavia,gabriel alsina vaca,,1.0,Hace 8 meses,2025-10-02T23:29:50Z,Google,"Desastre es una palabra hermosa... una vergüenza los profesionales de las guardias, de Médico solo los ambo.... 4 horas de espera y jamás nos atendieron",,2025
Rivadavia,Sofia Schenk,,5.0,Hace 2 años,2023-10-14T05:55:42Z,Google,"Fui a la guardia un viernes por la tarde/noche por una emergencia, estaba con mucho dolor y ataques de pánico. Me atendieron luego de esperar casi una hora (entendible en una guardia), y me atendieron muy bien, me hicieron estudios y me tuvieron en observación. Las doctoras que me vieron fueron un amor y muy atentas, las enfermeras también.

En la guardia obviamente hay que esperar, no queda otra, pero se toman el tiempo de estar con cada paciente, no te despachan así nomas, y eso es algo muy valorable.

La infraestructura muy limpia y ordenada.

Las doctoras Micaela y Valeria, y la enfermera Lorena, ¡una joya las 3!",,2023
Rivadavia,Gisele Oliva,,3.0,Hace un año,2025-01-25T14:16:43Z,Google,"En la guardia atendieron a mi tío muy bien, en la internación clínica, los enfermeros/as no hacen sus rondas nocturnas , no les importa si los llamas, no terminan bien sus trabajos,sé olvidan las medicaciones,o lo hacen a propósito, el doctor le dio el alta rapidísimo a mi tío en muy mal estado y con una receta mal hecha , lo cual en la farmacia no me podían vender el medicamento. El enfermero diurno, excelente.clinica médica hombres de hemoterapia, me dieron muchas vueltas para firmar un papel importante el cual no me lo firmaron al final por estirarlo tanto.cuifen sus padres y abuelos por favor estén atentos en todo. De última trabajan bien si estas reclamando que trabajen como corresponde. Cero humanidad en algunos .",,2025
Rivadavia,Luciana Segovia,,3.0,Hace un año,2024-11-26T01:34:44Z,Google,Buenas noches. Quiero saber si alguien puede asesorarme. Nací en este hospital hace 40 años y para realizar un trámite me piden la copia del libro del acta donde estoy inscripta. Me habían dicho que me acerque al hospital y otros al registro civil pero yo vivo en provincia y no se dónde queda. Alguien sabe dónde debo concurrir? Gracias.,,2024
Rivadavia,Cecilia Martino,,5.0,Hace 3 años,2023-06-09T21:51:15Z,Google,"Mi sobrino fue operado de apendicitis de urgencia. Excelente todo!!!!! la Calidad profesional y humana de los médicos y de todo el personal del hospital. Amables, serios, contenedores. Felicitaciones!! un orgullo contar con esta calidad de Hospital. Lamento que las remuneraciones del personal no estén a la altura de la calidad profesional. Muchas gracias a todos!!!!",,2023
Rivadavia,Adriana Dobal,,5.0,Hace un año,2024-08-23T07:53:58Z,Google,"Ayer tuve turno con cardiología por primera vez, y quedé ssombrada de la  organización de los turnos, lo rápido que me atendieron , la dra..Yamila una maravilla el trato, el enfermero que me hizo el electro también, me dieron los remedios de forma gratuita, me indicaron estudios que cargaron en la computadora.. y cuando regresé a mi casa para sacar los turnos ya estaban cargados, no tuve nada que explicar en  el laboratoriolo donde voy  a realizarlos .
Realmente quedé admirada , gracias aDios un cambio muy bueno y necesario.
Ojala siga asi
Gracias!'",,2024
Rivadavia,Dana Legal,,5.0,Hace 9 meses,2025-09-24T22:51:21Z,Google,"Tuve a mi bebé y maternidad es un mil nos atendieron demasiado bien y muy atentos a mí y mi bebito, súper recomendable",,2025
Rivadavia,Lola Galeano,,5.0,Hace 9 meses,2025-09-05T00:00:22Z,Google,"Hola, mi hermano viene del Hospital Simplemente Evita se tuvo  que ir xq lo estaban matando prácticamente, vino al Hospital Rivadavia y es una maravilla como lo están atendiendo estoy muy conforme como lo atienden y los médicos y enfermeras/ros, una genios, todos muy  educados, y muy agradecida.",,2025
Rivadavia,Nicolas Lozano,,5.0,Hace 11 meses,2025-07-20T18:59:04Z,Google,"La atención es excelente, mi hijo nació allí. Tienen genética que no es común encontrarlo en cualquier  Hospital.  Solo agradecer a los profesionales y a la salud pública 💙",,2025
Rivadavia,Alejandro,,1.0,Fecha de edición: Hace 2 años,2023-11-28T13:14:55Z,Google,"Hoy tenía turno a las 8;30 para una endoscopia  en gastroenterólogia, fui el segundo en llegar a las 6 am. Luego vinieron 20 personas y todavía no me atendieron.... Son las 10:15 y hubo gente que se coló .La verdad una falta de respeto todo acá.Encima se justifican diciendo que es por orden de llegada. Sin palabras....",,2023
Rivadavia,Daniel Molina,,5.0,Hace un año,2025-01-26T21:44:16Z,Google,Sinceramente tuve y tengo una muy excelente atención. Desde el personal de entrada.. Camillero. Personal de cocina. Enfermeros ( as) y médicos.. La verdad que es sastifactorio.. La espera siempre es como en todos los hospitales. Aunque en este hospital es menor a otros.. La gente deve ser más paciente de lo acostumbrado.. Xq se sabe cuando uno va a un hospital siempre hay un tiempo de espera prolongado.. Incluso también esto ocurre en una clínica privada,,2025
Rivadavia,María Laura Guerrero,,5.0,Hace 3 años,2023-02-27T17:42:21Z,Google,"Una de las cosas que me hacen sentir muy orgullosa es la atención y la enorme calidad humana de este hospital, en cada uno de sus eslabones, todos. Me atendieron súper bien. Se merecen todo lo mejor desde doctores, enfermeros, hasta todo el personal. Me crucé con varias personas en los pasillos y opinaban lo mismo. Qué buena esta calidad pública.",,2023
Rivadavia,Vinstroom,,5.0,Hace 3 años,2023-05-11T18:36:00Z,Google,"Fui hoy a tratarme lo que creía era una fractura en el pie, me atendieron increíblemente bien y rápido, tanto el doctor, como el enfermero y las chicas de radiología unos genios. Me reí un buen rato con todos. Resulta que tenia 2 metatarsos fracturados y salí enyesado. Desconozco como funcionaran las otras areas pero traumatología 10/10.",,2023
Rivadavia,Roxana Lettieri,,5.0,Hace 11 meses,2025-07-24T22:30:52Z,Google,"Quiero agradecer a todo el personal de la institución por la atención que recibió mi hijo Federico Ibarra el día Martes .
Muy muy agradecida.  A Médicos,  Administrativos y personal en General.",,2025
Rivadavia,Diego Espinola,,1.0,Hace 8 meses,2025-10-09T19:10:35Z,Google,"Pesimo, vas a la guardia y te dicen que vayas al otro dia",,2025
Rivadavia,Rubén Rivolta,,5.0,Fecha de edición: Hace 4 meses,2024-01-30T15:05:23Z,Google,Tuve una intervención cardiológica y la atención fué excelente. Equipo profesional médico de primer nivel con moderna tecnología. Un orgullo. El trato de enfermeros.medicos y asistentes fue altamente humano y amable. De mi parte  Muchas Gracias.,,2024
Rivadavia,Dalma Saavedra,,1.0,Hace un año,2024-12-11T15:05:55Z,Google,"El peor hospital que pise en mi vida. Me atendieron después de 2 hs siendo prácticamente la primera en llegar y además teniendo turno. Super desorganizados hasta para confirmar el turno, se olvidaron de darme un planilla y después de las 2 hs me dijeron que no me podían atender porque me faltaba esa planilla con mi orden y la tuve que ir a buscar, todo un lío. Nunca más piso este hospital, la atención pésima. Horrible. PARA NADA RECOMENDADO, PERDIDA DE TIEMPO Y UN ASC9 LA ATENCIÓN.",,2024
Rivadavia,India Abregu,,1.0,Hace 9 meses,2025-10-02T00:26:51Z,Google,"Tenía un problema respiratorio y no me quisieron atender, me tuve que ir a otro lugar de donde acabo de volver por qué me internron.Si me vieran atendido yo estaría hace 4 días en mi casa.",,2025
Rivadavia,Caro G,,5.0,Hace 2 años,2023-09-23T12:24:56Z,Google,"Mi experiencia con el servicio de neumonología fue muy buena.. buenos profesionales en el área, creo q hacen mucho para ser un hospital público..
Ademas pase por facturación y farmacia.. el hospital muy grande poco señalizado entonces cuesta encontrar los servicios pero la gente te va guiando para llegar a destino..
Más allá de algunas falencias la salud pública Argentina es muy buena pero colapsada. A no decaer profesionales en algún momento serán mejor reconocidos y remunerados.",,2023
Rivadavia,Lucia Oviedo,,3.0,Hace un año,2024-11-08T22:11:40Z,Google,Se debe pedir turno por el 147.,,2024
Rivadavia,Facundo Scoppetta,,5.0,Hace un año,2025-04-18T02:08:50Z,Google,"Fuimos a la guardia odontologica, si bien no tienen guardia de pediatría fue excelente la atención! Solo 2hs de demora, la revisaron y nos derivaron al centro correspondiente",,2025
Rivadavia,Lautaro Gorosito,,3.0,Hace un año,2025-04-21T03:48:01Z,Google,"Excelente la atención de la Dra. Ariela Fernández Negri. Muy buena onda y comprometida, yo estaba preocupado y me re tranquilizó. Fenomena.",,2025
Rivadavia,Sabrina Arrien,,5.0,Hace 3 años,2023-06-30T10:27:08Z,Google,"Mi bebé nació en este hospital,todo el proceso y el embarazo fue muy controlado ya que todos los médicos son geniales y muy profesionales,te hacen sentir muy bien. Maternidad 10/10 todos ellos. Además ahora atiendo a mi bebé y mi nene de 10 años con la pediatra y dermatóloga del hospital,son un amor.",,2023
Rivadavia,Diego Mosquera U.,,3.0,Hace 2 años,2023-09-11T15:10:30Z,Google,"Buen hospital, en general la atención médica es muy buena. La atención de la mesa principal y las oficinas para turnos si es verdad que atienden mal, con muy mala onda, desinforman al paciente y lo hacen ir y venir por todo el historial. Además, no es gente apta para servir a un público que busca salud. Del resto, el hospital es excelente, buena infraestructura y los médicos son muy buenos profesionales",,2023
Rivadavia,Flor Tula,,1.0,Hace 2 años,2023-08-12T14:55:14Z,Google,"Ayer en la madrugada del 12 de agosto a las 1.40 aprox de la mañana fuimos con mi hermano con un dolor en la rodilla que no podía caminar prácticamente, sintiéndola floja, con un puntazo, después de haber estado 3.30hs en el Velez sarfiel, irnos de ahí pq no nos atendían, ir al Fernández y que no nos atiendan tampoco pq los traumatólogos estaban en una operación vinimos a acá. La recepcionista una amorosa, nos atendió muy bien. Pasamos rapidísimo para que nos atienda una basura humana, el doctor ARIEL CALVO M.N 171012 M.P 339380si así se lo puede llamar pq para qué estudió tantos años si iba a maltratar así a las personas, estaba dormido lo cual está muy bien pq seguro está hace horas así, le empezó a hacer preguntas básicas sin casi modular, cuando le pregunto que le pasaba mi hermano le dijo que tenía un dolor en la rodilla pq se cayó el domingo jugando al fútbol a lo cual este desagradable le dijo que era un desubicado, que había una chica al lado con convulsionandes y que el va a las 2 de la mañana por algo que le pasó el domingo, y yo le dije pero ayer empezó a sentirte así, estamos desde las 9 de la noche dando vueltas (nosotros estábamos cagados de frío, habiendo trabajando hace 10 horas y sin comer y con ese dolor que no podía caminar), desde ahí no le hablo más prácticamente, le hizo unas preguntas así por arriba y ATENCIÓN: LE DIAGNÓSTICO ROTURA DE LIGAMENTOS Y ALGO MAS SIN SIQUIERA MIRARLO, TOCARLO, NI HACERLO PARAR NI HACERLE RAYOS NI RESONANCIA, LE DIJO QUE ERA PARA OPERAR S I N T O C A R L O N I M I R A R L O !!! No le dió ni un analgésico, no lo hizo ni parar de la silla, firmo eso de mala gana diciendo que ahí no había para resonancia, que esa orden no servía igual para nada, le dijo los montos de la resonancia como verduguiandolo, que hay turno a muchos meses, que tiene que llenar un montón de cosas y no sé cuántas cosas totalmente innecesarias. Nos fuimos al borde del llanto de la impotencia de este basura, nos dejó sin palabras. un criminal prácticamente, como si quisiéramos estar en una guardia siendo atendidos por alguien así a las 2 de la mañana, como si el por ser médico puede estar cansando nada más. Jamás sufrimos una violencia así, vamos a denunciarlo el lunes mismo. No se dejen atender por este basura. DIAGNÓSTICO una operación sin si quiera hacer parar, una vergüenza que un profesional entre mil comillas actúe así sea a la hora que sea, los dolores no tienen horario y también tenemos obligaciones fuimos cuando pudimos y cuando tenía dolor, un basura que le dice que juega al fútbol y le dice livianamemte a un chico de 21 años que lo tienen  que operar.",,2023
Rivadavia,Juan Barrera,,5.0,Hace 2 años,2024-06-13T20:01:47Z,Google,"Mi padre fue atendido muy bien en traumatología, estoy muy agradecido con todo el equipo de traumatología del hospital. Medicos ,enfermeros ,Maestranza , todos todos muchas gracias , no nos quejemos de el hospital hacen lo que pueden con lo que tienen . No politicemos todo. hay mucha vocación de ayudar  a beses no hay recursos!",,2024
Rivadavia,Alejandro Ezzaoui,,4.0,Hace 2 años,2024-04-18T18:03:21Z,Google,"Muy grande, la arquitectura es impecable. Buena atención pública.",,2024
Rivadavia,creaaccion digital,,1.0,Hace 2 años,2023-09-27T01:17:23Z,Google,"Estoy en la guardia desde las 20 hs . En una hora no llamaron a nadie. Había una señora que estaba desde las 14 hs y se fue porque no podía estar más dando vueltas .
Son 7 consultorios atienden en 3  . En la recepción son 4 charlando .
En el baño las canillas no tienen agua ni jabón . UN DESASTRE . HORRIBLE TODO LA VERDAD ME PUEDO MORIR ACA ESPERANDO",,2023
Rivadavia,Sonia Malenqui,,2.0,Hace 3 años,2023-06-02T17:26:33Z,Google,"Fui ppr guardia por un dolor insoportable de muela y por la burocracia de no hacer ""extracciones"" o por lo menos matar el nervio me despacharon  diciéndome que saque turno en el 147 ( te dan para dentro de un mes) solo con un analgésico que no me hizo nada.... una semana después sigo con mucho dolor. Perdi dos horas esperando que me atiendan al pedo....",,2023
Rivadavia,Binnie Lee,,1.0,Hace 3 años,2023-04-27T15:52:38Z,Google,"La otra vez q fui al este desastre de hospital fui a q me hagan una ecografía, el dia 25/04/23, mi turno era a las 8:30 y me atendieron a las 12:00 DEL MEDIO DIA, ESE DIA TENIA CLASES Y ESTABA INSISTIENDI EN Q ME ATIENDAN Y ME DECIAN Q ESPERE ME TRATABAN PARA EL 0RT0, encima para la ecografía ginecológica tuve q tomar a las 8 un litro de agua y estaba aguantando las ganas de ir al baño desde las 9 en punto hasta las 12, y las doctoras diciendo ""no podemos atenderla xq no me funciona la maquina"" y se fue a otro lado a boludear, si mejoraran la atención le daria al menos 4 estrellas. Lo unico q rescato de este hospital es q algunos (muy pocos) doctores son copados, literal, lo unico bueno, x eso una estrella si no nada vayanse a la mrd",,2023
Rivadavia,Lucia Nuñez,,5.0,Hace 3 años,2023-06-06T18:33:10Z,Google,"La atencion es buena, hay que hacer los tramites con paciencia por que va mucha gente. Recomiendo ir temprano. Siempre hay personal guiandote sobre qué tramite hacer y dónde formar fila. El personal medico en mi experiencia fue de una respuesta positiva. El lugar es limpio, pero estaría bueno que la gente cuidara el lugar. Tengas o no tengas Obra Social, te van atender.",,2023
Rivadavia,Renacer G,,4.0,Hace 3 años,2023-03-09T13:54:13Z,Google,"Hola muy buenos médicos, atención esmerada, pero una residente ojos azules, cin lentes, cabellos rubio del piso 2 de cirugia fue muy falta de respeto. A un paciente no se le trata de la manera que ella lo hizo estando yo con una cirugía de cuello. Porque ella no está al tanto de mi malestar.",,2023
Rivadavia,Guillermo Contreras,,1.0,Hace 3 años,2023-03-27T05:25:50Z,Google,"Mi padre falleció hace casi dos años en este hospital y recién siento que puedo comentar la terrible experiencia que sufrió él como paciente, y nosotros como familiares. Mi padre fue desatendido desde un principio en la guardia médica de este hospital, lo tuvieron más de 7 horas a la intemperie con resultado covid+ e infiltrados pulmonares bilaterales. No le brindaron la atención mínima ni el protocolo correspondiente. Mi padre estuvo sin oxigenación. Luego, conociendo la patología de base y los protocolos correspondientes no le dieron corticoides sino pasados dos días de internación; al no responder a los corticoides aplicados tardíamente, hicieron lo más fácil que fue sacárselo de encima y enviarlo a terapia intensiva.

En terapia intensiva el maltrato fue aún peor. Estando aún vivo y consciente, me indicó que no lo higienizaban o lo higienizaban de mala forma. Los médicos de terapia lo peor que puede haber, el Dr. Luciano (no recuerdo el apellido) al yo consultarle sobre parámetros como creatinina, saturación de oxígeno y más, me cuestionó: ""¿Vos sos médico?"", le respondo: ""sí"", me replica él: ""ahhh bueno, pasá y atendelo vos a tu viejo"".. hace una pausa y prosigue: ""ahhh no, jajajaja, verdad que no podés"" (con risa irónica). Luego, el mismo Dr. Luciano, me llamó para darme parte médico y me indica: a tu padre comenzaron a fallarle los riñones, no te extrañes si te llamo para decirte que está muerto (tal cual sus palabras, sin ningún tipo de contención ni tacto).

La médica que atendía (o atiende) los domingos durante el día, aborrecible también. Le indiqué que quizás podríamos intentar algún protocolo que estaban aplicando en otros países, me respondió: ""bueno.. agarralo a tu viejo y llevátelo a alguno de esos países"".. los médicos de terapia no sabían ni qué estaban aplicándole al mi viejo, cada vez que daban un parte médico decían algo distinto, desconocían la medicación y los estudios que supuestamente habían realizado o iban a realizarle. Un desastre total.

Espero que nadie tenga que caer en la terapia de este hospital de terror, una desgracia que los últimos días de una persona sean con estas personas desagradables.",,2023
Rivadavia,Luis Exequiel Arregui,,5.0,Hace 2 años,2024-02-26T19:47:28Z,Google,"El Lunes 29 de enero de 2024 nació mi 2da hija, si bien tenia cesárea programada para la siguiente semana, nació de imprevisto.
Gracias a todo el equipo de médicos, enfermeros, limpieza y seguridad por el excelente trato, en especial a la Dra. Silvina Ciancio.
10 puntos la maternidad, recién renovada, impecable todo.",,2024
Rivadavia,Leo Esteche,,1.0,Hace un año,2024-08-15T12:59:16Z,Google,"Pésimo por donde lo veas, no atienden, y si atienden es porque tuviste que esperar más de 4 hs. Para los turnos te hacen venir 30 min con anticipación para que esperes 2hs a que te atiendan. El personal hace lo que quiere y trata como quiere, nadie supervisa la labor. EL HOSPITAL PÚBLICO NO FUNCIONA.",,2024
Rivadavia,Laura Ríos,,1.0,Hace 3 años,2023-02-22T15:49:22Z,Google,Por la guardia no lo recomiendo. Atienden rápido y mal ponen a estudiantes Pat atención. Si no se te está saliendo un hueso perforado con sangre para afuera no te dan bola. Te mandan a sacar turno. Yo fui con un dolor de codo por una caída y con el hueso del codo sobresalido o dislocado y me dijeron que primero se me salió el hueso de lugar luego de la placa como la sacaron mal me dijo q era hinchazón… q saqué un turno para consultorio externo. No puedo apoyar el codo en ninguna superficie. Así que a esperar el turnito.,,2023
Rivadavia,Alfredo Govoni,,1.0,Hace 2 años,2024-02-28T00:32:07Z,Google,"La guardia es denigrante.
No te quieren atender.Mi hijo fué por un dolor de garganta  no lo atendieron que regresara hoy para hacer isopado  y estaba cerrado el centro febril y en guardia le dicen que no hay otorrino.
Para que está la guardia?? No sirve para nada ,para que tanta obra si no te atienden.
Hay que echarlos y traer gente que tenga ganas de trabajar.La salud pública es lamentable recorra los hospitales.Sr Macri",,2024
Rivadavia,Maria Cristina Luquez,,5.0,Hace 3 años,2023-01-29T10:21:11Z,Google,"La atención de los médicos es excelente al menos yo no me puedo quejar ! De los médicos ,Yo teniendo obra social prefiero siempre atenderme en un hospital público ,lo único que falla es el sistema de turnos ,ya que para conseguir un turno se tarde bastante con el 147 o no hay sistema o no hay turnos y así pasan meses! PD: ,hay que llamar los domingos o los últimos días del mes !",,2023
Rivadavia,Ceci Vega,,1.0,Hace un año,2024-11-20T18:26:28Z,Google,"Pésima atención por parte de la admisión, hace 35 minutos que no hay nadie y mucha gente esperando. El que atiende es un señor con lentes , alto y canoso apurado por sacarse la gente de encima. Una vergüenza",,2024
